,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
377994,Gwinnett County,GA,White County,GA,144,4768,4768000,1920,2019,2020,outflow,Gwinnett County-White County-GA-1920,"White County, GA"
377995,Gwinnett County,GA,Collin County,TX,142,4100,4100000,1920,2019,2020,outflow,Gwinnett County-Collin County-TX-1920,"Collin County, TX"
377996,Gwinnett County,GA,Orange County,CA,128,3685,3685000,1920,2019,2020,outflow,Gwinnett County-Orange County-CA-1920,"Orange County, CA"
377997,Gwinnett County,GA,Muscogee County,GA,122,2166,2166000,1920,2019,2020,outflow,Gwinnett County-Muscogee County-GA-1920,"Muscogee County, GA"
377998,Gwinnett County,GA,Madison County,AL,119,3584,3584000,1920,2019,2020,outflow,Gwinnett County-Madison County-AL-1920,"Madison County, AL"
377999,Gwinnett County,GA,Polk County,FL,121,2297,2297000,1920,2019,2020,outflow,Gwinnett County-Polk County-FL-1920,"Polk County, FL"
378000,Gwinnett County,GA,Jefferson County,AL,121,2954,2954000,1920,2019,2020,outflow,Gwinnett County-Jefferson County-AL-1920,"Jefferson County, AL"
378001,Gwinnett County,GA,Lumpkin County,GA,105,3284,3284000,1920,2019,2020,outflow,Gwinnett County-Lumpkin County-GA-1920,"Lumpkin County, GA"
378002,Gwinnett County,GA,New York County,NY,70,3686,3686000,1920,2019,2020,outflow,Gwinnett County-New York County-NY-1920,"New York County, NY"
378003,Gwinnett County,GA,St. Johns County,FL,132,7506,7506000,1920,2019,2020,outflow,Gwinnett County-St. Johns County-FL-1920,"St. Johns County, FL"
378004,Gwinnett County,GA,Volusia County,FL,107,4424,4424000,1920,2019,2020,outflow,Gwinnett County-Volusia County-FL-1920,"Volusia County, FL"
378005,Gwinnett County,GA,Brevard County,FL,116,3942,3942000,1920,2019,2020,outflow,Gwinnett County-Brevard County-FL-1920,"Brevard County, FL"
378006,Gwinnett County,GA,Hamilton County,TN,113,5653,5653000,1920,2019,2020,outflow,Gwinnett County-Hamilton County-TN-1920,"Hamilton County, TN"
